Category,Product Name,Customer Rating,Sentiment,Emotion,text
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,3,Negative,Sadness,Fitur kurang memuaskan hanya sedikit seperti band yang sebelumnya belum layar sentuh full tidak sesuai dengan harganya
Health,Blackmores Pregnancy - Asupan Nutrisi Ibu Hamil dan Menyusui - Isi 60 Kapsul,1,Negative,Sadness,Kualitas produk diragukan dan sudah komplain tapi jawaban kurang membantu
Men's Fashion,baju seragam safari security satpam pendek murah berkualitas bandung,2,Negative,Sadness,Celana semua tidak seperti orderan. Minta nomer 32 dan 35 malah dikasih 33 dan 36.
Camera,Background Foto Hijau Polos / GREEN SCREEN Back Ground Drop Studio Spu,5,Positive,Happy,"respon cepat, gosend ke Pamulang cepat, dapat diandalkan tepat saat dibutuhkan, kualitas okeee bgt untuk harga segitu, hasil juga cukup memuaskan, thank youuu"
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,4,Positive,Happy,agak tipis tapi ok lha
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,1,Negative,Anger,"Jualan kok ngotottt, nggak laku toko nya bang?"
Precious Metal,RM New 2 g,5,Positive,Happy,selalu puas dan langganan pengiriman super cepat top pokoknya??
Automotive,3M Smart Sponge (Spon Cuci Mobil 3M) size: 10 cm X 15 cm,1,Negative,Sadness,"Baru kali ini beli di toped pelayanan mengecewakan sekali, jasa pengiriman diganti tanpa pemberitahuan, dan akhirnya pengiriman telat. Payah."
Party Supplies and Craft,[GO SEND] Bubble Wrap 50m x 125cm Premium Quality,1,Negative,Sadness,Pengiriman sangat lama
Phones and Tablets,"Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package",4,Positive,Happy,Saat unit ada masalah seller bersedia membantu mengatasi. Terima kasih banyak.
Kitchen,Korek Api Kompor - Lighter Pemantik Kompor Gas,4,Positive,Happy,sesuai harga
Men's Fashion,jam tangan Biden fashion pria analog pita jala bisnis - Putih,2,Negative,Anger,"Jamnya biasa aja, saya tidak tahu kenapa bisa harga awalnya sejutaan. mungkin teknik marketingnya seperti itu."
Gaming,PS2 HDD 120GB FAT Sony Asli Full Games + 2 Stik - MESIN AJA,4,Positive,Happy,respon seller ok.Barang sesuai deskripsi dan mudah pemasangan sejauh ini puas. Saran membangun untuk stik ps bawaan bisa ditingkatkan atau ada pilihan upgrade stik.Overall worth untuk harga segini. Pengiriman tiba sesuai jadwal meski di akhir. ??
Phones and Tablets,Createkat Katfit Watch Band SPO2 Tracker - Biru,4,Positive,Happy,barang sampai dan sesuai harapan.
Electronics,VIVAN Kabel Data iPhone Lightning 1M Fast Charging 2.4A VXL100 - Biru,2,Negative,Sadness,"Toko paling ga niat jualan, beli tanggal 17, baru dkirim tanggal 21, barang sih bagus .. tapi pelayanan ngga banget, sesuai review di bawah"
Women's Fashion,"PVN Kara Sepatu Sneakers Wanita Sport Shoes Candy Pink White Blue 372 - Candy, 41",2,Negative,Sadness,"Waktu itu beli di e-commerce sebelah bagus banget, jahitannya rapi. Tapi kenapa pas beli di sini jahitannya nggak rapi. Kayak buru2 buatnya ??, serius sih agak kecewa. Padahal udah excited banget. Semoga pas mau beli lagi nggak kayak gini ya ??"
Office & Stationery,Deli Business Notebook Leather Cover 25K Buku Catatan Bahan Kulit 7911 - 25K 120 LEMBAR,1,Negative,Fear,pengiriman super duper lamaaaa!!! not recommended.
Toys and Hobbies,"MAINAN EDUKATIF ANAK MERONCE MANIK KELERENG MUTIARA, 750PCS PROMO! - CRYSTAL",5,Positive,Happy,"brg sampai, packing oke, cocok bt kado, ada bonus dompet koin??"
Health,Blackmores Bio C 1000mg (90),1,Negative,Sadness,"Super kecewa, botolnya pecah sampe bikin tangan luka, chat penjual katanya salah kurir, bikin komplain susah krn ga divideoin, kl liat packingnya cm pake bubble wrap tipis, wajar kl pecah krn di dlm kotak agak longgar krn cm ngandelin bubble wrap dikit aja. Kappk lah belanja disini lg. Terpaksa nyari toko lain ato merk lain utk kebutuhan vitamin"
Automotive,Little Trees Parfum Mobil Car Perfume Air Freshner Pengharum Mobil - LEATHER,1,Negative,Anger,yg dipesan lain yg dikirm lain !!!
Gaming,STIK PS2 ORI PABRIK WARNA STICK PS 2 ORIGINAL (OP) ELITE - Biru,5,Positive,Love,barangnya bagus banget. semoga aweet. kalo aweet gua bakalan beli lagi dimari buat cadangaan
Kitchen,SARUNG TANGAN PLASTIK isi 100pcs / 50 pasang,3,Negative,Fear,Responnya sangat lambat padahal udah request untuk kirim pagi tapi justru sampai siang blm juga dikirim. Lain kali tolong diperhatikan lagi.
Tour and Travel,Royal Tulip Gunung Geulis Resort and Golf,5,Positive,Love,"Best bgt sih ini, fast respon, best price, prosesnya cepet bgt, satu lagi helpfull dibantuin ganti tgl karena di tgl pas booking mendadak ada halangan kirain bakal hangus tiketnya gak taunya dibantu proses reschedulenya pokoknya best bgt bakal jadi langganan"
Books,Buku The Intelligent Investor (Edisi Revisi) . Benjamin Graham HC,3,Negative,Fear,packingnya kurang memuaskan
Body Care,LOVELI SUGAR WAX | WAXING | PENCABUT BULU |FREE 5 KAIN WAX+2 SPATULA,1,Negative,Anger,"Wax apaan ini, bau gula merah versi encer dan manis. Bikin lengket satu badan, dna tidak bisa kering. Tidak bfungsi sesuai deskripsi, komplain di diemin. Bunag2 duit aja"
Animal Care,MAKANAN KUCING BOLT REPACK 1Kg - TUNA IKAN,1,Negative,Anger,Pesanan jenis ikan yg dikirim bulet. Hadeuuuh.
Movies and Music,MIXIO Sound card V8 Mixer SoundCard V8 MIXER Audio USB External,2,Negative,Fear,Saat di charger kenapa gak bisa hidup. Tolong beri Solusi. Saya tidak bisa pake
Automotive,Masker 3 ply Hitam Full Black Orlee Medis 3ply Earloop Kemenkes 50 - Hitam,1,Negative,Anger,bukan orlee yang dikirim. payah
Animal Care,Pet Cargo tas travel tenteng hewan kucing anjing kelinci ayam - Biru Muda,5,Positive,Happy,"Barangnya ternyata berkualitas walaupun harganya cukup miring - warnanya pun bagus, gak kelihatan kayak barang murah - puassss"
Books,The Psychology of Money - Morgan Housel,1,Negative,Fear,"Barangnya ga sampe, ga ada return dari pihak yg bersangkutan"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Anger,"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli"
Carpentry,PYLOX BASIC / CAT SEMPROT PYLOX BASIC / PILOX BASIC 300CC,5,Positive,Love,packing oke..sdh sering beli disini..sippppp.
Mother and Baby,Mama's Choice Active-wear Maternity Legging - Legging Hamil Mama's Cho - Hitam + pengait,5,Positive,Happy,Nyaman banget dipakai Tetap bisa gerak maksimal Kualitas bahan bagus
Muslim Fashion,HIJAB VOAL |VOAL ULTRAFINE | LUNA VOAL YOUTHSCARF (basic colour) - LV-DENIM,5,Positive,Happy,Bahannya adem. Jahitan rapi. Tidak menerawang. Mudah dibentuk. Warnanya cantik ??. Nyaman dipakai.
Gaming,Gamepad Ipega 9088,1,Negative,Fear,"buat EMULATOR delay parah, sama deadzone di dua analog di emu ppsspp dan beberapa emu yg saya coba. intinya gak rekomen buat yg main emulator."
Muslim Fashion,"Celana Pangsi Sirwal Murah - M, Merah",5,Positive,Happy,"sdh 2 kali belanja, fast respons, amanah,"
Movies and Music,SOUNDTECH 2.1 USB Condenser Microphone Cardioid and Omnidirect for PC,4,Positive,Happy,fiturnya cukup bagus sesuai harga
Camera,Mini Photo Studio Box Folding Kotak Tempat Foto Portable with LED,2,Negative,Anger,"Barang sdh dtg packing rapih, tapi LED nya tdk nyala. Brg dtg ketika sy lg travelling pas di coba LED tdk nyala dan di hubungi tokonya tdk mau bertanggung jawab krn status order telah selesai. Selayaknya brg di test dahulu sebelum dikirim ke pembeli utk memastikan semua berfungsi!"
Movies and Music,Mic Karaoke Mikrofon Wireless Bluetooth WSTER WS 858 WS-858 Mic Smule - Hitam,4,Positive,Happy,"Order 2pcs, sempat khawatir krn pas sampai sudut packing bubble wrap agak robek, sptnya sempat terbanting, kotaknya jg penyok2, tp Alhamdulillah warna biru berfungsi dgn baik, walaupun tutup bagian bwhnya sempat agak lepas, warna hitam hidup mati, suara jg kurang nyaring, stlh di charge sempat sesekali hidup mati, Alhamdulillah suara agak gedean walaupun tdk senyaring warna biru, overall lumayan bagus sesuai harga, terimakasih"
Toys and Hobbies,Kuy Cartridge Original - V1,1,Negative,Sadness,buset di kasih merk ares. di pake di pod kuy 1 hari langsung bau gosong.. perdana kecewa belanja di toko ini..
Electronics,Bundling Speaker G2 Bluetooth Mega Audio Mg 2 & Holder Gurita HP,5,Positive,Happy,Proses pesanan cepat. Packaging aman ??. Packaging rapi.
Automotive,SEPASANG Lampu Tembak Sorot 6 Mata LED Spion Motor 6 Watt 12Volt,5,Positive,Love,"Lampunya terang!. Pancaran cahaya lampu yg baik. seller cepat responnya, pengiriman cepat dan aman.??????"
Automotive,KIT Auto Glass Cleaner Pump 500mL - Pembersih Kaca Mobil,5,Positive,Love,barang bagus kualitas bagus harga terjangkau recommended
Men's Fashion,SANDAL SWALLOW ORIGINAL UKURAN CAMPUR SENDAL JEPIT - 9 orange,1,Negative,Sadness,"Produk swallow, tp ukuran yg dikirim tdk sesuai deskripsi... Saya tanya, seller ga respon... Payah"
Kids and Baby Fashion,"Celana pendek anak laki laki motif polo oshkosh umur 1 - 12 tahun - S, Random",4,Positive,Love,dengan harga segitu lumayan bagus suka??
Office & Stationery,Isi Ulang Tinta Permanent / Refill Ink Spidol Snowman Permanen Marking - Hitam,5,Positive,Happy,"Packing rapi, kualitas produk ok, pengiriman sangat cepat, respon seller ok"
Mother and Baby,"Mamaway Korset Pelangsing Pasca Melahirkan Nano Bamboo - Abu-abu,M",5,Positive,Happy,nyaman bagus. ini udah turun size dari L yg kmren beli. yg size L mamaku yg pake. nyaman jg katanya. thanks mamaway :)
Animal Care,Burung Lovebird Josan,1,Negative,Fear,"Respon lambat pengiriman lambat , toop kapok bgt"
Body Care,Folti baffi cream wajah penumbuh jenggot jambang kumis pria sdh BPOM,1,Negative,Anger,Sudah pake rutin 1 bulan g ada hasil. Payah
Beauty,NEW ARRIVALS RAK KOSMETIK MULTIFUNGSI RAK KOSMETIK 3 LACI KOTAK MAKEUP - Putih,5,Positive,Love,"barang sesuai, pengiriman cepat, recommended"
Sport,Speeds Door Chinning Bar / Pull UP bar Speeds / Iron Gym 013-4,1,Negative,Fear,"produk kehilangan salah satu karet sampingnya, sudah di cek dalam box tapi tidak ada"
Camera,Waterproof Case Tishu-Casing Hp Anti Air - Indoshare Hitam,2,Negative,Anger,"Aduk Ka.kenapa ya makin ke sini pengiriman barang nya makin jelek..barang banyak yg keriput, kusut, rusak.. tolong dong ke depannya di perbaiki"
Party Supplies and Craft,Bubble Wrap,1,Negative,Fear,disuruh tambah bubble wrap malah bubble wrap nya di paking sendiri. gangerti
Beauty,IKAT RAMBUT KOREA TOWEL RING SET ISI 40 PCS - All black,1,Negative,Anger,mengecewakan!!!
Other Products,Tinta plastisol Brain Plus putih 1kg,5,Positive,Love,Mantap surantap
Food and Drink,DIMSUM SEHAT DAN HALAL,5,Positive,Love,enak banget. bikin ketagihan
Animal Care,Wood Pellet / Pelet Kayu / Alas Kandang 1 kg,5,Positive,Love,ini yg ke 2x aku pesan Alhamdulillah brg sesuai pesanan n tepat wkt ... Terimakasih ... recommended seller ????
Household,MINISO Tempat/ Tong Sampah Plastik Meja Mini Trash Bin Garbage - Hijau,5,Positive,Love,"Rumah Rapi dan Nyaman. Rekomen ????. Material Produk Bagus. Produk Sesuai. Murah, respon seller & kiriman cepat, packingnya sangat aman, banyak cashback & cashbacknya bisa buat belanja yang lain lagi, gratis ongkir pastinya, bahannya lumayan bagus, oke oke oke lah pokoknya, demikian ulasan saya tidak terlalu panjang dan lebar, mungkin cukup sampai sini aja kali ya , terimakasih sudah menyimak review, sekian dan saya ucapkan terimakasih banyak. Ingat tetap patuhi protokol kesehatan, gunakan masker dan jaga jarak"
Electronics,Original RUIZU X50 8Gb BLUETOOTH Sport MP3 Player DAP TF FM Pedo V X02,5,Positive,Happy,"Akhirnya kesampaian juga punya mp3 player. Terima kasih sudah menyediakan produk ini, sangat mudah di gunakan"
Office & Stationery,Lakban Bening KSATRIA Tape 100 Yard (1 Slop),5,Positive,Happy,mantapp gan
Other Products,PACKING DUS + BUBBLE - TAMBAHAN DUS + BUBBLE,1,Negative,Fear,ancuuuurrrr bubukkkk remukkk tak berbentukkkkkkkkkkkkkkkkkkllkl
Sport,5-60kg Adjustable Handgrip Hand Grip Alat Fitness Olahraga Otot Tangan,5,Positive,Happy,seluruh barang diterima dalam keadaan baik dan sesuai deskripsi. terima kasih.
Mother and Baby,"merries S , M , L , XL - L36",1,Negative,Sadness,"pesenan sy g di respon, giliran sy cancel langsung di respon dan di kirim. dan juga bicaranya ngajak ribut... kapok sy belanja sprti ini... jika msh ada toko ky gini lagi berhenti sy pake aplikasi tokped"
Toys and Hobbies,Mandi Bola Anak Anak 200 pcs SNI Best Seller Termurah,5,Positive,Love,Bagus�sesuatu ekspektasi ???? recommended seller
Health,Masker Karet Medis 3ply All Black Onemed Box Isi 26,5,Positive,Happy,"kiriman sdh sampai....proses n pengiriman cepat, barang bagus sesuai pesanan n packing rapih...terima kasih, kak"
Animal Care,Udang Hias Merah Aquascape Red Bee Caridina,1,Negative,Anger,"udang red bee yg dipesan tdk ada,sdh dikomplain malah diteruskan tokped dana nya ke penjual"
Books,Sejarah Dunia Yang Disembunyikan - Jonathan Black,5,Positive,Happy,Kemasannya sangat bagus
Household,Bantal Alas Duduk Silikon Gel Empuk Kualitas Premium Perlengkapan Ruma - Hitam,2,Negative,Fear,"beli pertama warna biru, packing hanya plastik hitam. kurir instant datang2 lemas, katanya paket sempat jatuh dan terseret sedikit, plastik dan bantal sobek. kurir beratnggung jawab dan pesankan lagi warna hitam pakai toko online lain. hari ini tiba sama aja cuma dimasukkan plastik kresek padahal bukan instant dan setelah dibuka ada sobek pada sarung bantalnya. boleh sedikit usaha bungkus agak tebalan lah, pakai bubble wrap murah kok. kalau yang pertama pakai bubble wrap pasti ngga akan sobek plastik dan sarung bantalnya. barang lumayan karena pelit packing ya beginilah."
Toys and Hobbies,Jumping Pirates Roulette Family Game,1,Negative,Sadness,"Barang rusak ga berfungsi sama sekali� ga bisa di mainin sama sekali, parahhh"
Electronics,PRINTER KASIR/PPOB THERMAL 58MM PANDA PRJ-R58D ANDROID (USB+BLUETOOTH),1,Negative,Fear,"Gak guna dibeli, aplikasi semua gabisa. Moka Cashlez semua gabisa. dulu beli apa juga ga connect. no recomended. harga mahal. support jelek"
Phones and Tablets,Remax True wireless Stereo Earbuds TWS-21 - Putih,1,Negative,Sadness,"Prtama brgnya dtg cman bsa nyala sebelah dan gk bsa charge.. mnta garansi tuker baru, malah lbh parah gk bsa nyala kduanya.. gila lah kapok buangin uang aja"
Party Supplies and Craft,KOREK API ELEKTRIK FINGERPRINT TOUCH LED SENSOR RECHARGEABLE IMPORT,1,Negative,Anger,pesen apa dikirim apa ????????????????????????????????????????????
Movies and Music,pad drum 10 inchi murah,1,Negative,Sadness,Barang tidak sesuai gambar yang ditawarkan
Books,"Buku Anak, Buku Cerita Bergambar Seri Mengenal Hewan Bilingual Murah",5,Positive,Love,bagus bgt bukunya. suka. makasih
Toys and Hobbies,The Werewolf Game / Mafia Game (TWG) - White Edition,5,Positive,Happy,"Mantap gan, barang mendarat dengan mulus. Kartu oke. Pemerannya lengkap juga. Ada buku panduan ama buku catetan buat moderator. Makasih gan."
Precious Metal,Minigold Black Series Logam Mulia Koin Emas Mini 24 Karat 0.025 gram,5,Positive,Love,udh top banget lah beli disini juara ke oriannya ... selalu langganan pokonya..
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,5,Positive,Love,barang sampai cepeeet banget terima kasih top bgt ??????????
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",5,Positive,Love,"fast respon, recommended Seller"
Carpentry,Cat tembok Interior Nucolour 25 kg tidak ngapur,5,Positive,Happy,"mantap, sesuai, cepat sampai, kualitas cakep juga"
Health,Masker Karet Medis 3ply All Black Onemed Box Isi 29,3,Negative,Anger,Bau nya mengganggu
Property,Jasa Duplikat Kartu Akses Apartemen/ Hotel - Polos,5,Positive,Happy,Pelayanan sangat memuaskan
Sport,PREMIUM CELANA PENDEK LARI TRAINING GYM OLAHRAGA ZIPPER POCKET CASUAL - S21 BLACK M,5,Positive,Happy,"Terima kasih, barang sudah diterima. Cukup bagus bahan n designnya. Nyaman dipakai."
Mother and Baby,Paket 2 - Nutrilon Royal 3 Susu Pertumbuhan 1-3 Thn Vanila 800gr,5,Positive,Happy,"Sampai dengan baik banget dan exp masih lama, di kemas sangat baik setiap susu di beri babel warp dan dikardusin satu2 baru di kardusin lagi jadi satu (ok semua ) Terimakasih ."
Sport,Golok Patimura Ukir Baja,1,Negative,Anger,beli 2 datangnya 1 barang gk sesuai foto ketajaman biasa yg jual goblok selamat makan uang haram
Health,10ml Lemongrass Essential Oil | Minyak Sereh Dapur 100% Murni,3,Negative,Sadness,kualitas aroma tidak sesuai ekspektasi
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,5,Positive,Love,"bagus banget lilinnya,kata kakak ini lilinnya sultan"
Mother and Baby,Minyak Telon My baby 150 150ml,4,Positive,Happy,barang sesuai dan pengiriman cepat
Health,"FiveCare Duckbill Mask 3ply, Masker Five Care Duck Bill 3 Ply ORIGINAL - Abu-abu",5,Positive,Love,"Nyaman dipakai, kemasan bagus, pengiriman super !"
Body Care,Rudy Hady Suwarno Cosmetics Hair Growth Serum,5,Positive,Happy,"barang sesuai gambar dan original,penjual responsif,barang cepat sampai."
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,1,Negative,Anger,packing buruk. kertas sampai pada sobek bungkusnya.
Kids and Baby Fashion,Kaos Kaki Sekolah SD / Kaos Kaki Anak anak - Hitam Polos,1,Negative,Fear,Tidak sesuai dengan apa yang dibayangkan
Toys and Hobbies,SK-M6 Mainan Tenda Anak Terowongan 4 in 1 + Kolam + Ring Basket Mainan - TENDA 4IN1 MERA,1,Negative,Anger,"Proses kemas/kirim LAMA, seller ditanya hanya jawab MOHON SABAR, MOHON TUNGGU. Tidak kasih kepastian kapan kirim. Hrs nya dijawab BISA / TIDAK. End up barang di pickup sendiri ke gudang kurir krn perlu."
Movies and Music,Wireless Lavalier Microphone Mini Mic for iPhone Android Phone - Type-C Plug,1,Negative,Fear,kurang komunikatif
Camera,Tripod Mini - Tripod Mini Simple - Tripod Mini - Tripod Free Holder - Hitam,1,Negative,Sadness,"barang jelek, belom d pake udah pada patah"
Women's Fashion,Celana pendek wanita rayon polos adem variasi warna - WARNA 12,3,Negative,Sadness,"kurang puas krn bahannya beda dengan yg digambar, ekspektasi bahan tebal ternyt tipis bgt"
Computers and Laptops,SanDisk Extreme Pro SDXC UHS-I Card 64GB 170MB/s,1,Negative,Fear,"Saran aja buat temen temen yang beli disini , jangan buang box nya simpan terus biar kalo baru beli terus rusak bisa di claim garansinya,"
Health,Tim Ayam Obat Herbal Komplit 12 macam,2,Negative,Fear,"beli 10 bungkus, ada 1 yg bahan plastik pembungkus nya beda.. dan kebuka sobek"
Carpentry,Semprotan Air,5,Positive,Happy,Efektif membunuh hama. Barang sesuai deskripsi. Packaging aman dan bagus.
Household,COOGER Sikat toilet bisa dipasang di dinding - Sikat Pembersih Toilet,5,Positive,Happy,"alhamdulillah barang datang dengan kondisi baik,, tidak penyok tdk retak atau patah dan barangny sesuai dgn foto bahan produk jg bagus. seller fast respon, thanx."
Party Supplies and Craft,lilin angka gold / Lilin Ultah emas / Lilin Angka ulang tahun gold - tiga,5,Positive,Love,Puas banget!!! Sellernya fast respon banget. Alhamdulillah butuh lilin hari ini juga dikirim hari yg sama. Nanti anak ku ultah beli perlengkapannga disini InsyaAllah
